No,Active_Ingredient,Concentration,Drug_Name,License_Code,Form,Manufacturer,Made_In,Minimum_Unit,Quantity,Price_w_VAT,Price_Total,Bidder,Department_Hospital,Group,Year,Level,Fiscal_Year,code,Is_AB,Usage
41851,Ciprofloxacin,"Tiêm truyền, 200mg, chai 100ml,",Furect I.V,VN-9510-10,Hộp 1 lọ hoặc 10 lọ 100ml Dung dịch tiêm truyền,Solupharm Pharmazeutische Erzeugnisse GmbH,Germany,Chai,3400,62895,213843e3,Công ty cổ phần Dược phẩm Trung ương CODUPHA,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98052,TRUE,Injection
41852,Ciprofloxacin,"Tiêm truyền, 400mg, chai 200ml,",Citopcin injection 400mg/200ml,VN-10186-10,"Túi nhựa dẻo chứa 200ml, Dung dịch tiêm truyền",CJ Healthcare Corporation,Korea,Chai,18900,14e4,2646e6,Công ty cổ phần Dược phẩm Trung ương CODUPHA,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98053,TRUE,Injection
41853,Roxithromycin,"Uống, viên 250mg,",Claritek,VN-15443-12,Hộp 1 vỉ x 10 viên nén bao phim,Getz Pharma (Pvt) Ltd.,Pakistan,Viên,5e3,4300,215e5,Công ty cổ phần Dược phẩm Trung ương CODUPHA,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98054,TRUE,Oral
41854,Roxithromycin,"Uống, viên 500mg,",Clarithromycin Stada 500mg,VD-11962-10,Hộp 2 vỉ x 7 viên,Công ty LD TNHH Stada - Việt Nam,Vietnam,Viên,2e4,5500,11e7,Công ty Cổ phần Dược phẩm Imexpharm,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98055,TRUE,Oral
41891,Levofloxacin,"Tiêm truyền, 500mg, lọ 100ml,",Alembic Lamiwin,VN-17812-14,Hộp 1 chai,Amanta Healthcare Limited,India,Lọ,12e3,39984,479808e3,Công ty CPDP Duy Tân,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98092,TRUE,Injection
41892,Levofloxacin,"Tiêm truyền, 250mg, lọ 50ml,",Amflox,VN-16571-13,Hộp 1 chai 50ml,Amanta Healthcare Limited,India,Lọ,50,56e3,28e5,Công ty cổ phần Dược Đại Nam,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98093,TRUE,Injection
41893,Levofloxacin,"Tiêm truyền, 750mg, chai 150ml,",Amflox,VN-16571-13,Hộp 1 chai 150ml,Amanta Healthcare Limited,India,Chai,1e4,115e3,115e7,Liên danh Tây Nam - Sapharco,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98094,TRUE,Injection
41902,Metronidazole,"Uống, viên 250mg,",Incepdazol 250 tablet,VN-18262-14,Hộp 10 vỉ x 10 viên,Incepta Pharmaceuticals Limited,Bangladesh,Viên,231e3,450,10395e4,Công ty cổ phần Armephaco,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98103,TRUE,Oral
41903,Moxifloxacin,"Tiêm truyền, 400mg, chai 100ml,",Moxflo,VN-16572-13,Hộp 1 chai 100ml,Amanta Healthcare Limited,India,Chai,17050,23e4,39215e5,Công ty cổ phần Dược Đại Nam,SYT Đồng Tháp,2,2017,provincial,2016-2017,C98104,TRUE,Injection
41971,Amikacin,"Tiêm, 500mg, ống 2ml,",ITAMEKACIN,VD-18570-13,Hộp 5 ống,Medlac,Vietnam,Ống,8600,8750,7525e4,Liên danh Tây Nam - Sapharco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98172,TRUE,"NA"
41979,Amoxicillin,"Uống, viên 250mg,",AMOXYCILLIN 250mg,VD-20471-14,Hộp 10 vỉ x 10 viên,Chi nhánh Công ty CP Dược Phẩm TW Vidipha,Vietnam,Viên,323520,311,100614720,Liên danh VIDIPHA - F.T PHARMA,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98180,TRUE,Oral
41980,Amoxicillin,"Uống, viên 500mg,",Amoxicillin 500mg,VD-22625-15,"Hộp 10 vỉ x 10VNA, Viên nang cứng, Uống",DOMESCO,Vietnam,Viên,1318e3,480,63264e4,Công ty CP XNK Y tế Domesco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98181,TRUE,Oral
41981,Amoxicillin,"Uống, gói 250mg,",Hagimox 250,VD-16483-12,Hộp 24 gói,CTCP Dược Hậu Giang,Vietnam,Gói,338020,600,202812e3,Công ty cổ phần Dược Hậu Giang,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98182,TRUE,"NA"
42004,Roxithromycin,"Uống, viên 500mg,",AZIEFTI 500mg,VD-7439-09,Hộp 1vỉ x 3viên,Chi nhánh Công ty CP Dược Phẩm 3/2,Vietnam,Viên,51200,3360,172032e3,Liên danh VIDIPHA - F.T PHARMA,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98205,TRUE,Oral
42005,Roxithromycin,"Uống, viên 250mg,",QUAFA-AZI 250mg,VD-22997-15,Hộp 5 vỉ x 10 viên,Cty CP Dược phẩm Quảng Bình,Vietnam,Viên,45800,1740,79692e3,Công ty Cổ phần Dược phẩm Vĩnh Phúc,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98206,TRUE,Oral
42006,Roxithromycin,"Uống, gói 200mg,",AZITHROMYCIN,VD-16408-12,"Hộp 10 gói x 1,5g",Công ty LD Meyer-BPC,Vietnam,Gói,27700,1995,55261500,Liên danh Meyer - Bepharco - Anh Mỹ và Tín Đức,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98207,TRUE,"NA"
42046,Cefaclor,"Uống, viên 250mg,",Cefaclor 250mg,VD-24144-16,Hộp 10 vỉ x 10 viên nang,Công ty CPDP Cửu Long,Vietnam,Viên,414720,1437,595952640,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98247,TRUE,Oral
42047,Cefaclor,"Uống, gói bột 250mg,",Ceplor VPC 250,VD-24146-16,Hộp 30 gói thuốc bột,Công ty CPDP Cửu Long,Vietnam,Gói,69300,1868,129452400,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98248,TRUE,Injection
42048,Cefaclor,"Uống, gói bột 125mg,",Kefcin 125,VD-16199-12,Hộp 24 gói,CTCP Dược Hậu Giang,Vietnam,Gói,509300,1250,636625e3,Công ty cổ phần Dược Hậu Giang,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98249,TRUE,"NA"
42049,Cefaclor,"Uống, viên 500mg,",Cophalen,VD-16751-12,Hộp 2 vỉ x 10 viên,Xí nghiệp Dược phẩm 150 - Công ty cổ phần Armephaco,Vietnam,Viên,667660,2723,1818038180,Công ty cổ phần Armephaco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98250,TRUE,Oral
42050,Cefadroxil,"Uống, viên 500mg,",Cefadroxil 500mg,VD-17297-12,Hộp 10 vỉ x 10 viên,Xí nghiệp Dược phẩm 150 - Công ty Cổ phần Armephaco,Vietnam,Viên,554900,805,446694500,Công ty cổ phần Armephaco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98251,TRUE,Oral
42051,Cefadroxil,"Uống, gói bột 250mg,",Drocef VPC 250,VD-24147-16,Hộp 30 gói thuốc bột,Công ty CPDP Cửu Long,Vietnam,Gói,101200,813,82275600,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98252,TRUE,Injection
42052,Cefalecin,"Uống, viên 500mg,",Cefacyl 500,VD-22824-15,Hộp 10 vỉ x 10 viên nang,Công ty CPDP Cửu Long,Vietnam,Viên,927700,700,64939e4,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98253,TRUE,Oral
42053,Cefalecin,"Uống, viên 250mg,",CEPHALEXIN 250mg,VD-20852-14,Hộp 10 vỉ x 10 viên,Chi nhánh Công ty CP Dược Phẩm TW Vidipha,Vietnam,Viên,424600,415,176209e3,Liên danh VIDIPHA - F.T PHARMA,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98254,TRUE,Oral
42054,Cefalecin,"Uống, gói bột 250mg,",Cephalexin 250mg,VD-17300-12,"Hộp 24 gói 2,5g",Chi nhánh Công ty Cổ phần Armephaco - Xí nghiệp Dược phẩm 150,Vietnam,Gói,196500,760,14934e4,Công ty cổ phần Armephaco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98255,TRUE,"NA"
42055,Cefdinir,"Uống, gói bột 125mg,",Cefdinir 125,VD-22123-15,Hộp 14 gói thuốc bột,Công ty CPDP Cửu Long,Vietnam,Gói,18550,2195,40717250,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98256,TRUE,Injection
42056,Cefdinir,"Uống, gói bột 250mg,",ROVAPIN,VD-23392-15,Hộp 10 gói x 3 gam; Bột pha hỗn dịch uống,Cty TNHH Phil Inter Pharma,Vietnam,Gói,114750,9230,1059142500,Liên danh công ty cổ phần dược Vacopharm và công ty cổ phần dược phẩm TV. pharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98257,TRUE,Oral
42057,Cefdinir,"Uống, viên 300mg,",CEFDINIR,VD-17986-12,Hộp 1 vỉ x 10 viên,Công ty Cổ phần Dược phẩm TV.Pharm,Vietnam,Viên,298800,2994,894607200,Liên danh công ty cổ phần dược Vacopharm và công ty cổ phần dược phẩm TV. pharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98258,TRUE,Oral
42058,Cefdinir,"Uống, viên 150mg,",Midaxin 150,VD-12308-10,Hộp 1 túi x 2 vỉ x 10 viên,Công ty cổ phần dược phẩm Minh Dân,Vietnam,Viên,13750,6200,8525e4,Liên danh thầu Công ty CPDP Minh Dân - công ty CPTM Minh Dân- công ty CPDP Trường Thọ - công ty CPTBDP và DVYT Nam Định - công ty CPDP Vinacare,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98259,TRUE,Oral
42059,Cefepime,"Tiêm, lọ 1g,",Cefepim 1g,VD-15012-11,Hộp 10 lọ,Công ty Cổ phần Dược phẩm VCP,Vietnam,Lọ,17400,18720,325728e3,Công ty CPDP Trung ương CPC1,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98260,TRUE,"NA"
42060,Cefixime,"Uống, viên 100mg,",Cefixim 100,VD-20251-13,Hộp 2 vỉ x 10 viên,Công Ty Cổ Phần Dược Phẩm Tipharco,Vietnam,Viên,132150,775,102416250,Liên danh công ty cổ phần Dược phẩm Tipharco và công ty cổ phần dược phẩm Agimexpharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98261,TRUE,Oral
42061,Cefixime,"Uống, gói 50mg,",Cefixim 50mg,VD-14419-11,Hộp 20 gói,Công Ty Cổ Phần Dược Phẩm Tipharco,Vietnam,Gói,58350,920,53682e3,Liên danh công ty cổ phần Dược phẩm Tipharco và công ty cổ phần dược phẩm Agimexpharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98262,TRUE,"NA"
42062,Cefixime,"Uống, viên 200mg,",Cefix VPC 200,VD-12237-10,Hộp 2 vỉ x 10 viên nang,Công ty CPDP Cửu Long,Vietnam,Viên,496400,1207,599154800,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98263,TRUE,Oral
42063,Cefixime,"Uống, gói 100mg,",Mitafix,VD-22078-15,"Hộp 12 gói x 1,5g",Chi nhánh Công ty Cổ phần Armephaco - Xí nghiệp Dược phẩm 150,Vietnam,Gói,179250,1179,211335750,Công ty cổ phần Armephaco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98264,TRUE,"NA"
42064,Cefoperazon,"Tiêm, lọ 1g,",Viciperazol,VD-17039-12,Hộp 10 lọ,Công ty Cổ phần Dược phẩm VCP,Vietnam,Lọ,2500,11520,288e5,Công ty CPDP Trung ương CPC1,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98265,TRUE,"NA"
42065,Cefotaxime,"Tiêm, lọ 1g,",Vitafxim 1g,VD-16616-12,Hộp 10 lọ,Công ty Cổ phần Dược phẩm VCP,Vietnam,Lọ,79e3,6418,507022e3,Công ty CPDP Trung ương CPC1,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98266,TRUE,"NA"
42066,Cefotaxime,"Tiêm, lọ 2g,",Vitafxim 2g,VD-20484-14,Hộp 10 lọ,Công ty Cổ phần Dược phẩm VCP,Vietnam,Lọ,2e4,13068,26136e4,Công ty CPDP Trung ương CPC1,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98267,TRUE,"NA"
42068,Cefoxitin,"Tiêm, lọ 1g,",Vicefoxitin 1g,VD-15215-11,Hộp 10 lọ,Công ty Cổ phần Dược phẩm VCP,Vietnam,Lọ,17500,21980,38465e4,Công ty CPDP Trung ương CPC1,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98269,TRUE,"NA"
42069,Cefpirom,"Tiêm, lọ 2g,",LAXAZERO 2G,VD-18866-13,"Hộp 1 lọ, 10 lọ; bột pha tiêm",Công ty TNHH Phil Inter Pharma,Vietnam,Lọ,23e3,178700,41101e5,Liên danh công ty cổ phần dược Vacopharm và công ty cổ phần dược phẩm TV. pharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98270,TRUE,Injection
42070,Cefpirom,"Tiêm, lọ 1g,",Cefpirom 1g,VD-19053-13,Hộp 1 lọ,Công ty Cổ phần Dược phẩm VCP,Vietnam,Lọ,6500,44100,28665e4,Công ty CPDP Trung ương CPC1,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98271,TRUE,"NA"
42071,Cefpodoxime,"Uống, viên 100mg,",Vipocef 100,VD-14704-11,Hộp 1 vỉ x 10 viên nén,Công ty CPDP Cửu Long,Vietnam,Viên,15e3,1379,20685e3,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98272,TRUE,Oral
42072,Cefpodoxime,"Uống, viên 200mg,",CEFORIPIN 200,VD-20481-14,Hộp 10 vỉ x 10 viên,Công ty Cổ phần Dược phẩm TV.Pharm,Vietnam,Viên,83e3,2049,170067e3,Liên danh công ty cổ phần dược Vacopharm và công ty cổ phần dược phẩm TV. pharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98273,TRUE,Oral
42073,Cefpodoxime,"Uống, gói, 100mg,",Avimci,VD-20405-14,Hộp 10 gói 3g,Chi nhánh công ty cổ phần Armephaco - Xí nghiệp Dược phẩm 150,Vietnam,Gói,15e3,1700,255e5,Công ty cổ phần Armephaco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98274,TRUE,"NA"
42074,Cefradine,"Uống, viên 500mg,",Cefradin 500mg,VD-20772-14,Hộp 10 vỉ x 10 viên,Công ty cổ phần dược phẩm Minh Dân,Vietnam,Viên,47510,1230,58437300,Liên danh thầu Công ty CPDP Minh Dân - công ty CPTM Minh Dân- công ty CPDP Trường Thọ - công ty CPTBDP và DVYT Nam Định - công ty CPDP Vinacare,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98275,TRUE,Oral
42075,Ceftazidime,"Tiêm, lọ 1g,",Ceftazidim 1g,VD-18402-13,Hộp 10 lọ,Công ty Cổ phần Dược phẩm VCP,Vietnam,Lọ,69e3,12150,83835e4,Công ty CPDP Trung ương CPC1,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98276,TRUE,"NA"
42076,Ceftizoxime,"Tiêm, lọ 1g,",Midazoxim 1g,VD-20452-14,Hộp 1 lọ,Công ty cổ phần dược phẩm Minh Dân,Vietnam,Lọ,1e3,23394,23394e3,Liên danh thầu Công ty CPDP Minh Dân - công ty CPTM Minh Dân- công ty CPDP Trường Thọ - công ty CPTBDP và DVYT Nam Định - công ty CPDP Vinacare,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98277,TRUE,"NA"
42077,Ceftriaxone,"Tiêm, lọ 1g,",Ceftriaxone 1g,VD-13448-10,Hộp 10 lọ,Công ty cổ phần dược phẩm Minh Dân,Vietnam,Lọ,7e3,8799,61593e3,Liên danh thầu Công ty CPDP Minh Dân - công ty CPTM Minh Dân- công ty CPDP Trường Thọ - công ty CPTBDP và DVYT Nam Định - công ty CPDP Vinacare,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98278,TRUE,"NA"
42078,Cefuroxime,"Uống, gói 125mg,",Furacin 125,VD-13357-10,Hộp 10 gói thuốc bột,Công ty CPDP Cửu Long,Vietnam,Gói,328040,1325,434653e3,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98279,TRUE,Injection
42079,Cefuroxime,"Uống, viên 250mg,",Furacin 250,VD-13358-10,Hộp 4 vỉ x 5 viên nén,Công ty CPDP Cửu Long,Vietnam,Viên,311420,1389,432562380,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98280,TRUE,Oral
42080,Cefuroxime,"Uống, viên 500mg,",Zinmax-Domesco 500mg,VD-11919-10,"Hộp 3 vỉ x 10 VBF, Viên bao phim, Uống",DOMESCO,Vietnam,Viên,1280300,2440,3123932e3,Công ty CP XNK Y tế Domesco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98281,TRUE,Oral
42081,Cefuroxime,"Tiêm, lọ 750mg,","Cefuroxime 0,75g",VD-12302-10,Hộp 1 lọ,Công ty cổ phần dược phẩm Minh Dân,Vietnam,Lọ,12200,9219,112471800,Liên danh thầu Công ty CPDP Minh Dân - công ty CPTM Minh Dân- công ty CPDP Trường Thọ - công ty CPTBDP và DVYT Nam Định - công ty CPDP Vinacare,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98282,TRUE,"NA"
42089,Ciprofloxacin,"Tiêm truyền, 200mg, chai 100ml,",CIPROFLOXACIN KABI,"VD-20943 -14 KÈM QUYẾT ĐỊNH SỐ 1646/ QLD-ĐK NGÀY 02/02/2016 VỀ VIỆC THAY ĐỔI, BỔ SUNG QUY CÁCH ĐÓNG GÓI","Chai 100ml, hộp 48 chai 100ml",Công ty Cổ phần Fresenius Kabi Bidiphar,Vietnam,Chai,31400,16170,507738e3,Công ty cổ phần Dược phẩm thiết bị Y tế Hà Nội,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98290,TRUE,Injection
42090,Ciprofloxacin,"Nhỏ mắt, dung dịch 0,3%, lọ 5ml,","Ciprofloxacin 0,3%",VD-22941-15,Hộp 1 lọ 5ml,Công ty cổ phần dược phẩm Minh Dân,Vietnam,Lọ,8210,2688,22068480,Liên danh thầu Công ty CPDP Minh Dân - công ty CPTM Minh Dân- công ty CPDP Trường Thọ - công ty CPTBDP và DVYT Nam Định - công ty CPDP Vinacare,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98291,TRUE,"NA"
42091,Ciprofloxacin,"Uống, viên 500mg,",CIPROFLOXACIN,VD-13239-10,Hộp 10 vỉ x 10 viên,Công ty Cổ phần Dược S. Pharm,Vietnam,Viên,1037600,468,485596800,Liên danh công ty cổ phần dược Vacopharm và công ty cổ phần dược phẩm TV. pharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98292,TRUE,Oral
42093,Roxithromycin,"Uống, viên 250mg,",Clarithromycin 250mg,VD-15394-11,Hộp 10 vỉ x 10 viên nén,Công ty CPDP Cửu Long,Vietnam,Viên,50200,1315,66013e3,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98294,TRUE,Oral
42094,Roxithromycin,"Uống, viên 500mg,",Clarithromycin 500mg,VD-10694-10,"Hộp 2vỉ x 10 VBF, Viên bao phim, Uống",DOMESCO,Vietnam,Viên,113e3,2373,268149e3,Công ty CP XNK Y tế Domesco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98295,TRUE,Oral
42095,Clindamycin,"Uống, viên 150mg,",CLINDAMYCIN 150,VD-21226-14,Hộp 10vỉ x 10viên,Chi nhánh Công ty CP Dược Phẩm 3/2,Vietnam,Viên,40810,735,29995350,Liên danh VIDIPHA - F.T PHARMA,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98296,TRUE,Oral
42131,Doxycycline,"Uống, viên 100mg,",Doxycyclin 100,VD-16864-12,Hộp 10 vỉ x 10 viên nang,Công ty CPDP Cửu Long,Vietnam,Viên,527200,266,140235200,Công ty CPDP Cửu Long,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98332,TRUE,Oral
42144,Roxithromycin,"Dùng ngoài, kem 4%, lọ 30ml,",ERYFLUID 30ML,VD-18131-12,Hộp 1 chai 30ml,Công ty TNHH Pierre Fabre Việt Nam,Vietnam,Lọ,575,50061,28785075,Công ty TNHH MTV Vimedimex Bình Dương,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98345,TRUE,Injection
42145,Roxithromycin,"Uống, viên 250mg,",ERYTHROMYCIN 250mg,VD-21374-14,Hộp 10 vỉ x 10 viên,Chi nhánh Công ty CP Dược Phẩm TW Vidipha,Vietnam,Viên,50160,671,33657360,Liên danh VIDIPHA - F.T PHARMA,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98346,TRUE,Oral
42146,Roxithromycin,"Uống, viên 500mg,",Erythromycin,VD-15559-11,Hộp 10 vỉ x 10 viên,Công ty cổ phần dược phẩm Khánh Hòa,Vietnam,Viên,91274,1194,108981156,Công ty cổ phần Dược - Thiết bị Y tế Đà Nẵng,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98347,TRUE,Oral
42147,Roxithromycin,"Uống, gói 250mg,",EmycinDHG 250,VD-21134-14,Hộp 24 gói,CTy TNHH MTV Dược phẩm DHG,Vietnam,Gói,33560,1329,44601240,Công ty cổ phần Dược Hậu Giang,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98348,TRUE,"NA"
42172,Gentamicin,"Tiêm, 40mg, ống 1ml,",GENTAMYCIN KABI 40MG/ML,VD-22590-15,Hộp 10 ống x 1ml,Công ty Cổ phần Fresenius Kabi Bidiphar,Vietnam,Ống,14900,966,14393400,Công ty cổ phần Dược phẩm thiết bị Y tế Hà Nội,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98373,TRUE,"NA"
42173,Gentamicin,"Tiêm, 80mg, ống 2ml,",GENTAMICIN KABI 80MG/2ML,VD -20944-14,Hộp 50 ống x 2ml,Công ty Cổ phần Fresenius Kabi Bidiphar,Vietnam,Ống,194920,1082,210903440,Công ty cổ phần Dược phẩm thiết bị Y tế Hà Nội,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98374,TRUE,"NA"
42174,Gentamicin,"Nhỏ mắt, dung dịch 0,3%, lọ 5ml,","Gentamicin 0,3%",VD-12213-10,"Hộp 1 lọ x 5ml dung dịch thuốc, nhỏ mắt",Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar),Vietnam,Lọ,5800,2142,12423600,Công ty CP Dược - TTB Y tế Bình Định,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98375,TRUE,Ocular/Otic route
42229,Levofloxacin,"Uống, viên 500mg,",VACOFLOX L,VD-18428-13,Hộp 10 vỉ x 10 viên,Công ty Cổ phần Dược Vacopharm,Vietnam,Viên,188e3,802,150776e3,Liên danh công ty cổ phần dược Vacopharm và công ty cổ phần dược phẩm TV. pharm,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98430,TRUE,Oral
42262,Meropenem,"Bột pha tiêm, lọ 1g,",Mizapenem 1g,VD-20774-14,Hộp 1 lọ,Công ty cổ phần dược phẩm Minh Dân,Vietnam,Lọ,300,105e3,315e5,Liên danh thầu Công ty CPDP Minh Dân - công ty CPTM Minh Dân- công ty CPDP Trường Thọ - công ty CPTBDP và DVYT Nam Định - công ty CPDP Vinacare,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98463,TRUE,"NA"
42275,Metronidazole,"Tiêm truyền, 500mg, chai 100ml,",METRONIDAZOL KABI,"VD-12493-10 KÈM THEO QUYẾT ĐỊNH SỐ 18062/QLD-ĐK NGÀY 25/09/2015 VỀ VIỆC GIA HẠN HIỆU LỰC SỐ ĐĂNG KÝ THUỐC VÀ QUYẾT ĐỊNH SỐ 1678/QLD-ĐK NGÀY 02/02/2016 VỀ VIỆC THAY ĐỔI, BỔ SUNG QUY CÁCH ĐÓNG GÓI","Chai 100ml, hộp 48 chai 100ml",Công ty Cổ phần Fresenius Kabi Bidiphar,Vietnam,Chai,98330,8999,884871670,Công ty cổ phần Dược phẩm thiết bị Y tế Hà Nội,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98476,TRUE,Injection
42276,Metronidazole,"Uống, viên 250mg,",METRONIDAZOL 250MG,VD-22408-15,Hộp 100 viên,Công ty cổ phần dược Đồng Nai,Vietnam,Viên,557400,115,64101e3,Liên danh Meyer - Bepharco - Anh Mỹ và Tín Đức,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98477,TRUE,Oral
42285,Nalidixic Acid,"Uống, viên 500mg,",NALIDIXIC ACID 500MG,VD-22410-15,Hộp 100 viên,Công ty cổ phần dược Đồng Nai,Vietnam,Viên,152700,683,104294100,Liên danh Meyer - Bepharco - Anh Mỹ và Tín Đức,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98486,TRUE,Oral
42319,Ofloxacin,"Nhỏ mắt, 0,3%, lọ 5ml,",Biloxcin Eye,VD-15376-11,"Hộp 1 lọ x 5ml dung dịch thuốc, nhỏ mắt",Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar),Vietnam,Lọ,12060,4137,49892220,Công ty CP Dược - TTB Y tế Bình Định,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98520,TRUE,Ocular/Otic route
42320,Ofloxacin,"Uống, viên 200mg,",Ofloxacin 200mg,VD-17314-12,Hộp 10 vỉ x 10 viên,Xí nghiệp Dược phẩm 150 - Công ty Cổ phần Armephaco,Vietnam,Viên,688500,320,22032e4,Công ty cổ phần Armephaco,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98521,TRUE,Oral
42326,Oxacillin,"Tiêm, lọ 1g,",Oxacillin 1g,VD-16216-12,"Hộp 1 lọ thuốc tiêm bột + 1 ống dung môi 5ml, tiêm",Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar),Vietnam,Lọ,1100,15288,16816800,Công ty CP Dược - TTB Y tế Bình Định,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98527,TRUE,Injection
42401,Roxithromycin,"Uống, viên 150mg,",Ruxict,VD-16397-12,Hộp 10 vỉ x 10 viên,Công ty cổ phần dược phẩm Khánh Hòa,Vietnam,Viên,131e3,398,52138e3,Công ty cổ phần Dược - Thiết bị Y tế Đà Nẵng,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98602,TRUE,Oral
42443,Tinidazole,"Uống, viên 500mg,",Tinidazol,VD-22177-15,Hộp 10 vỉ x 10 viên,Công ty cổ phần dược phẩm Khánh Hòa,Vietnam,Viên,259912,380,98766560,Công ty cổ phần Dược - Thiết bị Y tế Đà Nẵng,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98644,TRUE,Oral
42444,Tobramicin,"Nhỏ mắt, dung dịch 0,3% , lọ 5ml,",Biracin-E,VD-23135-15,"Hộp 1 lọ x 5ml dung dịch thuốc, nhỏ mắt",Công ty cổ phần Dược - Trang thiết bị y tế Bình Định (Bidiphar),Vietnam,Lọ,30800,4158,128066400,Công ty CP Dược - TTB Y tế Bình Định,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98645,TRUE,Ocular/Otic route
42445,Tobramicin,"Tiêm, 80mg, ống 2ml,",VINBREX,VD-19512-13,Hộp 5 ống,Vinphaco,Vietnam,Ống,22110,15750,348232500,Công ty Cổ phần Dược phẩm Vĩnh Phúc,SYT Đồng Tháp,3,2017,provincial,2016-2017,C98646,TRUE,"NA"
